scenario,time,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_wage,log_ai_price,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,gross_capital_return,net_capital_return,human_research_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,human_to_automated_research_ratio,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
equilibrium_sigma_0_75,0.0,0.9200248718261719,0.0,0.0,-0.753158008527197,-0.3542536958427749,-0.5028753166709219,-1.5092237846444359,2.0392322070280944,-3.7149439402467705,-3.7149439402467705,-4.284154185517449,-0.013881175652455141,-8.54068017161877,-5.021460224975268,-0.0064190954769861724,0.010270426966705945,0.001534625360260923,-0.010465374639739077,-0.01185244356741219,0.006898936532581168,-0.005101063467418832,-0.004852841997528556,0.07953462536026093,0.029534625360260927,0.013785276378082904,0.46192217708808114,0.8698714156549585,0.19632132910371783,0.06023919264905507,0.040273216917946476,0.000323017242133574,0.18082311229167253,0.7785806535482476,1.0000000000000002,0.3605121413509856,0.36555136798910165,70.56441538800424,-0.5028753166709219,-0.753158008527197,0.9200248718261719,6.967759702547482e-13,0.0,-1.1102230246251565e-15,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_0_75,1.0,0.9143941968229978,0.010249764584345724,0.012,-0.751104852411684,-0.36567978204561763,-0.4956814682474292,-1.513755610717215,2.0308356730868327,-3.699873552288675,-3.7101233168730205,-4.284526316154494,-0.0017093185957210016,-8.550115954401374,-5.022377181609604,-0.004857397668464089,0.010229426820880232,0.0025611875420847793,-0.009438812457915221,-0.011008018412652264,0.007488760314404208,-0.004511239685595792,-0.00421081014802982,0.08056118754208479,0.030561187542084783,0.01361577385368808,0.4616820425793953,0.8701123506120068,0.19613690567542488,0.05998315471706732,0.040177752834406326,0.00031769000230823664,0.18491607713236224,0.774588480030923,0.9999999999999997,0.36067303147180513,0.36565166180821107,71.20689390554921,-0.5076814682474292,-0.763104852411684,0.9023941968229978,8.625791053651355e-13,4.996003610813204e-16,-6.661338147750939e-16,0.0,0.0,3.776456672724415e-08,-2.665552572070351e-09,3.6082480496524294e-08,2.4030428954005534e-08
equilibrium_sigma_0_75,2.0,0.9102799978390117,0.020459488158631627,0.024,-0.7480564338890131,-0.37628617998949937,-0.4878977960421135,-1.5176454049404955,2.022676885800576,-3.6845057532408796,-3.704965241399511,-4.284629941231949,0.010456735654842191,-8.557999167925386,-5.022946598781388,-0.003385847984309978,0.010190326706230431,0.003525418950226518,-0.008474581049773482,-0.01021288396337551,0.00806095547019492,-0.003939044529805081,-0.003588109402665185,0.08152541895022652,0.03152541895022652,0.013451966960208934,0.4614168083890207,0.8703784689163493,0.19593302591302336,0.05976420301402843,0.04007240062460458,0.0003127515752425198,0.18868557025839075,0.770929277541762,0.9999999999999998,0.3608507383793561,0.36577107884700605,71.76301462506241,-0.5118977960421135,-0.7720564338890131,0.8862799978390117,1.0823494878131612e-12,-1.6653345369377348e-16,4.440892098500626e-16,0.0,0.0,-5.000217409394103e-08,2.4501747176303157e-09,-4.260137078868076e-08,-3.012359451812219e-08
equilibrium_sigma_0_75,3.0,0.9075931728596738,0.030631009035776348,0.036000000000000004,-0.7440741434453119,-0.38612153474290467,-0.47955955730703936,-1.5209318295225454,2.0147428159211453,-3.668859398280652,-3.699490407316428,-4.284480542800924,0.02261735664203399,-8.564422618658462,-5.023189415115868,-0.002002328095864536,0.010153003860165892,0.004429214937836483,-0.007570785062163517,-0.0094657347586872,0.00859831562975294,-0.0034016843702470607,-0.003003604722142006,0.08242921493783649,0.03242921493783649,0.013293493914522142,0.46112807322850674,0.8706681665273981,0.1957108669521399,0.05957979775168553,0.039957821248086674,0.00030816874200782866,0.19215555722943337,0.767578452780472,0.9999999999999998,0.36104419093690043,0.3659083919181367,72.23625566297532,-0.5155595573070394,-0.7800741434453119,0.8715931728596737,1.3790427133564265e-12,5.551115123125783e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_0_75,4.0,0.9062468407349702,0.04076604947701145,0.048,-0.739217446899444,-0.39523314385703845,-0.4707011647826076,-1.5236526143847795,2.0070208181328804,-3.6529529554992695,-3.693719004976281,-4.28409301244811,0.03477288972889339,-8.56947665803012,-5.023125677945916,-0.0007042982241102919,0.01011734245478167,0.005274688957064268,-0.0067253110429357325,-0.00876506129111785,0.00910181821018377,-0.0028981817898162295,-0.002456218675088606,0.08327468895706427,0.03327468895706427,0.0131400164707055,0.4608174018018141,0.8709798735255132,0.19547158002069454,0.05942753460132017,0.03983466203954625,0.0003039110514618419,0.19534845209005863,0.7645129748189331,0.9999999999999999,0.3612523407927845,0.36606240684807434,72.63040570969358,-0.5187011647826076,-0.7872174468994441,0.8582468407349702,1.7683562947290454e-12,4.440892098500626e-16,-1.1102230246251565e-15,0.0,0.0,6.207087737200578e-08,-2.2288799625402866e-09,4.8561169644495417e-08,3.5814302860176506e-08
equilibrium_sigma_0_75,5.0,0.9061569949830877,0.05086621249114691,0.06,-0.7335434761026918,-0.40366661550790556,-0.4613559208866718,-1.5258442668727226,1.999498716634863,-3.636804352053037,-3.687670564544184,-4.283481561846375,0.04692365641756981,-8.573248512404268,-5.0227744480380005,0.0005110965387313884,0.0100832337779033,0.006064111392240938,-0.005935888607759062,-0.008109201218451982,0.009572589710493268,-0.0024274102895067325,-0.0019447104179095565,0.08406411139224094,0.03406411139224094,0.01299121964228082,0.460486312003216,0.8713120669567733,0.1952162813842095,0.059305148429871626,0.039703551229791946,0.0002999506515963629,0.19828511337026836,0.7617113847483435,1.0000000000000002,0.36147417095784523,0.3662319709322515,72.9494656861815,-0.5213559208866718,-0.7935434761026918,0.8461569949830876,2.2887663986281837e-12,-1.6653345369377348e-16,-4.440892098500626e-16,0.0,0.0,-6.776658162226112e-08,2.0317815953990737e-09,-5.106942208791404e-08,-3.849752387014016e-08
equilibrium_sigma_0_75,6.0,0.9072425595561133,0.060932999376763525,0.07200000000000001,-0.7271070858499173,-0.4114658711304936,-0.45155598536162106,-1.5275420352205986,1.9921647960297355,-3.620430937859899,-3.681363937236662,-4.282659771291622,0.05906995641776976,-8.57582225854527,-5.022153869566735,0.001646981429619672,0.010050575609040095,0.006799878460057494,-0.005200121539942506,-0.007496366696510735,0.010011811162328882,-0.0019881888376711183,-0.0014677787776287143,0.0847998784600575,0.0347998784600575,0.012846809694187002,0.4601362720095495,0.8716632737504187,0.19494605076778987,0.05921050408355018,0.03956509646140518,0.0002962620257222175,0.2009850035316069,0.7591536379812656,0.9999999999999998,0.36170869775360187,0.36641597404101695,73.1975892918601,-0.5235559853616211,-0.7991070858499174,0.8352425595561133,2.975814039629654e-12,5.551115123125783e-16,-6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_0_75,7.0,0.9094255661767586,0.0709678150097276,0.084,-0.7199607746956092,-0.41867306310479824,-0.44133229856201406,-1.52877982442798,1.9850078175097416,-3.603849433416917,-3.6748172484266446,-4.2816405855806545,0.07121206887629251,-8.577278651249063,-5.021281178786358,0.002706688492919107,0.010019271944386291,0.007484475787641991,-0.00451552421235801,-0.006924675930179411,0.010420802909417909,-0.0015791970905820914,-0.0010239706196406573,0.085484475787642,0.035484475787641995,0.012706512958653179,0.4597686959987926,0.8720320750145448,0.1946619286000244,0.05914159111377802,0.03941988282000357,0.0002928217919209539,0.20346626732403436,0.7568210280640412,1.0,0.361954973680809,0.3666133509757982,73.37902014441674,-0.525332298562014,-0.8039607746956091,0.8254255661767587,3.887445920724986e-12,5.551115123125783e-16,-2.220446049250313e-16,0.0,0.0,7.32364815979325e-08,-1.837072169733056e-09,5.3154325014431736e-08,4.084154681203295e-08
equilibrium_sigma_0_75,8.0,0.9126316548895524,0.08097196568022588,0.096,-0.7121543767134646,-0.42532831471997706,-0.43071437954278524,-1.52958997645988,1.9780170861167872,-3.5870758151062843,-3.66804778078651,-4.280436243953529,0.08335025266613412,-8.577694613685736,-5.020172628006705,0.003693664980732758,0.00998923314939816,0.008120426082512087,-0.0038795739174879128,-0.006392197526281677,0.0108009489021762,-0.0011990510978238007,-0.0006117633596164351,0.0861204260825121,0.03612042608251209,0.012570075576427692,0.45938493462717694,0.8724171155907324,0.1943649090771825,0.05909652722244074,0.03926846885911179,0.00028960859062191944,0.20574572432636715,0.7546961982238989,0.9999999999999998,0.36221209379979136,0.3668230877358092,73.49801284509903,-0.5267143795427852,-0.8081543767134646,0.8166316548895525,5.090344812330727e-12,-3.885780586188048e-16,-2.220446049250313e-16,0.0,0.0,-7.404335850350052e-08,1.6630592979127723e-09,-5.2773771859471186e-08,-4.100685268692422e-08
equilibrium_sigma_0_75,9.0,0.9167898686418567,0.09094667399017124,0.108,-0.7037352633943743,-0.4314698531193096,-0.41973040075766166,-1.5300033511472129,1.9711824097310178,-3.5701253430389865,-3.661072017029158,-4.279058354653001,0.09548474845960432,-8.577143473759875,-5.0188435872227,0.00461145146537114,0.009960375267399088,0.008710274669268818,-0.0032897253307311823,-0.005896964408364305,0.011153605725310628,-0.0008463942746893723,-0.00022966405779734078,0.08671027466926882,0.03671027466926882,0.012437261473977284,0.4589862774676328,0.872817101607475,0.1940559423531965,0.05907354607237473,0.039111387410527575,0.00028660285729242846,0.2078390254478068,0.7527629842843733,1.0000000000000002,0.362479194096686,0.367044219021164,73.55880240666146,-0.5277304007576616,-0.8117352633943743,0.8087898686418568,6.672704055965539e-12,1.6653345369377348e-16,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_0_75,10.0,0.9218326947663814,0.10089308348946445,0.12,-0.6947483439516269,-0.43713399633919164,-0.408407168092164,-1.5300493045754746,1.964494099602524,-3.5530125441358793,-3.6539056276253437,-4.277517904034369,0.10761577983753763,-8.575694929997766,-5.017308565750615,0.005463635858844913,0.009932619746619086,0.009256564109729061,-0.0027434358902709392,-0.005436996310983273,0.01148021171817648,-0.0005197882818235196,0.00012390882058599395,0.08725656410972907,0.037256564109729065,0.012307851289340373,0.4585739516701592,0.8732308018242736,0.1937359337234452,0.059070991855103526,0.038949144945184686,0.0002837866706052632,0.20976072138712648,0.7510063469970835,0.9999999999999999,0.36275545238099327,0.36727582866233865,73.56556327564064,-0.528407168092164,-0.8147483439516269,0.8018326947663814,8.744435731067313e-12,1.6653345369377348e-16,-2.220446049250313e-16,0.0,0.0,7.480180932474545e-08,-1.4962920780875466e-09,5.2195581292865945e-08,4.099544210524331e-08
equilibrium_sigma_0_75,11.0,0.9276964244981821,0.11081225723434399,0.132,-0.6852358467000941,-0.44235496757430864,-0.3967699773213087,-1.5297555335060409,1.9579430203434358,-3.5357511326733615,-3.6465633899077057,-4.275825203934522,0.11974355355366406,-8.573414687759051,-5.01558115415668,0.006253781747739613,0.009905893559756282,0.00976179354084248,-0.0022382064591575206,-0.005010334485689223,0.01178220815688033,-0.00021779184311966973,0.00045053960122187764,0.08776179354084249,0.037761793540842484,0.012181642130175797,0.45814911538624375,0.8736570542291353,0.1934057386476615,0.059087322239241374,0.038782218922499244,0.00028114367779152123,0.21152425477853182,0.7494123826211775,1.0,0.3630400926912166,0.36751705391879197,73.52235310238845,-0.5287699773213087,-0.8172358467000941,0.7956964244981821,1.144864758551023e-11,3.885780586188048e-16,4.440892098500626e-16,0.0,0.0,-7.24551411628721e-08,1.3470565496387366e-09,-5.003021722772838e-08,-3.956006782226962e-08
equilibrium_sigma_0_75,12.0,0.9343207952404152,0.12070519021094508,0.14400000000000002,-0.675237598957086,-0.4471651019242067,-0.3848427517784033,-1.5291482253730309,1.9515205311874726,-3.518354076799222,-3.6390592670101674,-4.27398997756123,0.13186826146107375,-8.570364845119741,-5.013674138851925,0.006985426271026669,0.009880128516578294,0.01022841771569307,-0.0017715822843069294,-0.004615044320800087,0.012060958827494667,6.0958827494666384e-05,0.0007517278998359078,0.08822841771569308,0.038228417715693075,0.012058445688239406,0.45771286342106515,0.8740947603675313,0.1930661671789663,0.05912109519097573,0.03861105999319013,0.00027865890317897994,0.2131421049625596,0.7479681761410714,1.0,0.36333238150788627,0.3677670808785831,73.43310586793787,-0.5288427517784033,-0.819237598957086,0.7903207952404152,1.496783252896705e-11,6.106226635438361e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_0_75,13.0,0.9416489431576959,0.13057281329139675,0.156,-0.664791077162698,-0.45159487810366206,-0.37264805966631936,-1.528252077706369,1.945218476529074,-3.5008336050424864,-3.6314064183338832,-4.272021376108798,0.14399008147401388,-8.566603948333983,-5.011599530252715,0.00766205089720097,0.009855261009315672,0.010658831674553941,-0.0013411683254460592,-0.004249229312141743,0.012317867263627602,0.00031786726362760184,0.0010290157757626428,0.08865883167455395,0.038658831674553945,0.011938087304427941,0.45726622784408816,0.8745428847297647,0.1927179844315454,0.05917096381343703,0.03843609224264986,0.000276318633572861,0.21462584647997004,0.7466617426438072,1.0,0.36363162734446086,0.3680251436394533,73.30160992995768,-0.5286480596663193,-0.8207910771626981,0.7856489431576958,1.9526102956746172e-11,-6.661338147750939e-16,-2.220446049250313e-16,0.0,0.0,7.028400911962551e-08,-1.2073315316246669e-09,4.787894402995263e-08,3.811439978386455e-08
equilibrium_sigma_0_75,14.0,0.9496276488945984,0.14041599227589213,0.168,-0.6539312590116331,-0.4556727921572459,-0.3602070172511481,-1.5270901938215056,1.9390292216199887,-3.4832011546157142,-3.6236171468916063,-4.269927940356753,0.15610917780532435,-8.562186744812214,-5.009368519743654,0.008287029077609732,0.009831232102005002,0.011055341252648392,-0.0009446587473516087,-0.003911056333875236,0.012554302648485782,0.000554302648485782,0.0012839071669562552,0.0890553412526484,0.039055341252648396,0.011820405747936587,0.45681017373124133,0.8750004590229878,0.19236190718918084,0.05923567875065103,0.038257711559151274,0.0002741103686026997,0.21598614215673667,0.7454820359155093,1.0,0.36393718360006827,0.3682905270630753,73.13147176868206,-0.5282070172511482,-0.8219312590116331,0.7816276488945983,2.5399737868525563e-11,0.0,-1.1102230246251565e-15,0.0,0.0,-6.623269505762197e-08,1.0822769191259907e-09,-4.4817560156118486e-08,-3.5834932438083555e-08
equilibrium_sigma_0_75,15.0,0.9582069138920306,0.15023553809900517,0.18,-0.6426909300985539,-0.45942559372099157,-0.3475394543693478,-1.5256842633724566,1.9329455871395798,-3.4654674560594874,-3.6157029941584926,-4.267717687378725,0.16822570266445802,-8.557164630936086,-5.006991594079382,0.00886363805490694,0.00980798689278375,0.011420171274634065,-0.000579828725365935,-0.0035987503709773994,0.01277153234905784,0.00077153234905784,0.0015177945906693635,0.08942017127463407,0.03942017127463407,0.01170525155088459,0.4563456063133864,0.8754665749989023,0.1919986093557804,0.05931407534223439,0.038076288495479504,0.0002720226626516762,0.21723287129991892,0.7444188175419498,0.9999999999999999,0.36424844377003107,0.3685625612618392,72.92612508125451,-0.5275394543693478,-0.8226909300985539,0.7782069138920307,3.293934569548185e-11,-1.1102230246251565e-16,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_0_75,16.0,0.967339863647269,0.16003221013246843,0.192,-0.6311007597744174,-0.4628783418771639,-0.33466395255303244,-1.5240546046401668,1.9269608344205809,-3.4476425530695365,-3.607674763202005,-4.265398130377721,0.18033979706594225,-8.551585756470502,-5.00447856542365,0.009395042933305321,0.00978547428700148,0.01175545794349183,-0.00024454205650817004,-0.003310601808802882,0.012970835912531703,0.0009708359125317027,0.0017320828187837867,0.08975545794349184,0.039755457943491834,0.011592486220246152,0.45587337269075984,0.8759403827336044,0.1916287231517285,0.05940506897220243,0.037892169010817676,0.0002700450384190645,0.21837517870312398,0.7434626072476392,1.0,0.3645648402971909,0.3688406201032043,72.68882262025568,-0.5266639525530324,-0.8231007597744173,0.775339863647269,4.257388885875457e-11,-1.1102230246251565e-16,4.440892098500626e-16,0.0,0.0,6.253327774173589e-08,-9.672622668099873e-10,4.192307374514814e-08,3.3670966498484944e-08
equilibrium_sigma_0_75,17.0,0.9769829091144937,0.16980671554242727,0.20400000000000001,-0.6191892049326839,-0.4660543226372692,-0.3215977825442844,-1.522220097734889,1.9210686902301226,-3.4297357707766376,-3.599542486319065,-4.262976251209026,0.19245159103703882,-8.54549486349125,-5.001838540088794,0.009884260338593139,0.00976364706192232,0.012063228522292267,6.322852229226697e-05,-0.003044983873557096,0.013153439581048781,0.0011534395810487812,0.0019281177660709359,0.09006322852229227,0.04006322852229227,0.011481982042483707,0.45539425923982685,0.8764210932293738,0.19125283690007208,0.059507656966363155,0.03770567355127229,0.0002681679536694292,0.219421469072079,0.7426046894229792,1.0,0.36488584630931603,0.3691241228594356,72.42261498456782,-0.5255977825442844,-0.8231892049326839,0.7729829091144937,5.482642118082026e-11,-5.551115123125783e-16,4.440892098500626e-16,0.0,0.0,-5.7821725577694716e-08,8.643711354311412e-10,-3.858795112783586e-08,-3.1087181208595827e-08
equilibrium_sigma_0_75,18.0,0.987095316494434,0.17955971757411737,0.216,-0.6069828093578007,-0.4689752846451779,-0.3083570733909349,-1.520198369108025,1.9152632821286386,-3.4117558042094047,-3.591315521783522,-4.260458581376594,0.20456120505801093,-8.538933736405092,-4.999080024696579,0.010334178267816949,0.009742461302750756,0.01234541463132103,0.0003454146313210289,-0.0028003427977954243,0.013320461573067016,0.001320461573067016,0.0021071271254085033,0.09034541463132104,0.04034541463132103,0.011373620668877538,0.45490899906340965,0.8769079709397124,0.19087150065543718,0.05962090684970919,0.037517100058136105,0.0002663826729175416,0.22037951687563653,0.7418370003933098,1.0,0.3652109706275155,0.3694125285981214,72.13036847797785,-0.5243570733909348,-0.8229828093578007,0.7710953164944341,7.033096327546673e-11,-3.3306690738754696e-16,-6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_0_75,19.0,0.9976390899049702,0.18929183826186577,0.228,-0.5945062883311862,-0.4716615044217876,-0.29495685939815036,-1.518005843484072,1.9095391217402287,-3.3937107440327225,-3.583002582294588,-4.257851222239869,0.2166687507254209,-8.53194132602046,-4.996210955134372,0.010747549445993501,0.009721876207235552,0.012603849866821441,0.0006038498668214411,-0.0025752005031993846,0.013473016032228613,0.0014730160322286127,0.0022703331382257774,0.09060384986682145,0.040603849866821445,0.011267292467627074,0.4544182741897613,0.8774003315629395,0.19048522772276133,0.059743952305254866,0.03732672492740755,0.00026468120223172486,0.22125650672288738,0.7411520871474734,1.0,0.3655397562928599,0.3697053344226417,71.81476558881165,-0.5229568593981504,-0.8225062883311862,0.7696390899049702,8.986741906191753e-11,-5.551115123125783e-17,0.0,0.0,0.0,5.356325448804822e-08,-7.710155795065399e-10,3.550730257907697e-08,2.8694166894979722e-08
equilibrium_sigma_0_75,20.0,1.0085790739612341,0.19900365798709174,0.24,-0.5817824680542802,-0.4741317342137787,-0.28141104132647765,-1.5156577028315734,1.9038911216371288,-3.3756080582624244,-3.574611716249516,-4.255159825586714,0.22877433092901994,-8.524553648062309,-4.993238674127775,0.011126967050139963,0.009701854131596488,0.012840256344978547,0.0008402563449785468,-0.0023681661511585766,0.013612157454614804,0.0016121574546148036,0.002418892319899002,0.09084025634497855,0.04084025634497855,0.011162896356076394,0.4539227140956125,0.8778975435240687,0.19009449326606265,0.059875994638894925,0.03713480255142157,0.00026305626672837665,0.22205902909323136,0.7405431120886186,0.9999999999999999,0.3658717815559395,0.3700020763861715,71.47829394889855,-0.5214110413264776,-0.8217824680542802,0.7685790739612341,1.1436296354361275e-10,-1.6653345369377348e-16,-6.661338147750939e-16,0.0,0.0,-4.885753516169211e-08,6.875639970566061e-10,-3.228299911423038e-08,-2.6146343681289486e-08
equilibrium_sigma_0_75,21.0,1.0198825526633437,0.20869572214069154,0.252,-0.5688325582531896,-0.47640341944347586,-0.26773254448892075,-1.513168058844274,1.8983145358791393,-3.3574546758434285,-3.56615039798412,-4.252389665525566,0.24087804103904928,-8.516804200026563,-4.9901700250823895,0.011474887910383695,0.009682360108639087,0.013056260005998181,0.001056260005998181,-0.002177924344728209,0.01373883730048081,0.0017388373004808104,0.0025538484681160156,0.09105626000599819,0.041056260005998185,0.011060338633211953,0.4534229027330399,0.8783990209245167,0.18969973960455094,0.06001629249900191,0.03694156816272786,0.000261501207850802,0.22279317214533373,0.7400037584840877,1.0000000000000002,0.36620665516886325,0.37030232427197673,71.12326756222583,-0.5197325444889207,-0.8208325582531896,0.7678825526633437,1.4493939382020926e-10,4.440892098500626e-16,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_0_75,22.0,1.0315191299953397,0.21836854331667604,0.264,-0.5556762349347708,-0.4784927639554298,-0.25393336672551603,-1.5105500058953414,1.8928049432634908,-3.339257013266659,-3.557625556583335,-4.2495456575769595,0.25297996944238355,-8.508724086180091,-4.987011378498356,0.011793631701681177,0.009663361683011535,0.013253391394553234,0.0012533913945532334,-0.002003234977982063,0.013853994512733392,0.0018539945127333916,0.0026762307856947887,0.09125339139455324,0.04125339139455324,0.010959532455115802,0.45291938079345934,0.8789042212705624,0.18930137777427503,0.06016415846313736,0.03674723883608957,0.0002600099341382624,0.22346455457623626,0.7395281966535359,0.9999999999999999,0.36654401486838223,0.3706056798446904,70.75183188836039,-0.517933366725516,-0.8196762349347708,0.7675191299953397,-1.7600448876109454e-10,-4.996003610813204e-16,-1.3322676295501878e-15,0.0,0.0,4.462474544920936e-08,-6.1202044474018e-10,2.934243738782205e-08,2.3822636171025313e-08
equilibrium_sigma_0_75,23.0,1.0434607932882969,0.22802260099508817,0.276,-0.54233160335809,-0.4804146980152845,-0.24002455546345397,-1.5078155972728844,1.8873582595140594,-3.3210209657485663,-3.5490435667436544,-4.2466323442801945,0.26508019768155955,-8.500341955638412,-4.983768615292916,0.012085365129346201,0.009644828946433226,0.013433076994246555,0.001433076994246555,-0.0018429406350241734,0.013958509822275367,0.0019585098222753665,0.0027870044438498276,0.09143307699424656,0.04143307699424656,0.010860397702612155,0.45241264501288564,0.8794126461704048,0.18889978674513166,0.060318960129019536,0.03655201328449661,0.00025857690584064175,0.22407832226813795,0.7391110875415249,1.0000000000000002,0.36688352784136663,0.3709117772549379,70.36595914549706,-0.5160245554634539,-0.8183316033580901,0.7674607932882969,-1.2926362757958998e-10,2.7755575615628914e-16,-2.220446049250313e-16,0.0,0.0,-4.0310339092727854e-08,5.456787105506677e-10,-2.643901681267935e-08,-2.1496425534582586e-08
equilibrium_sigma_0_75,24.0,1.055681558941873,0.23765834686434986,0.28800000000000003,-0.5288154350976584,-0.48218306899290186,-0.2260163470809653,-1.5049759970076417,1.8819706838824348,-3.302751980082456,-3.5404103269468057,-4.24365395786583,0.27717880142501955,-8.491684368693562,-4.980447207993349,0.012352125396059753,0.009626734131807261,0.013596654532090476,0.0015966545320904753,-0.0016959545933543166,0.014053171771338219,0.0020531717713382185,0.0028870338244483262,0.09159665453209048,0.04159665453209048,0.010762860026310097,0.4519031542924279,0.879923835193264,0.18849531803351663,0.06048011142011286,0.03635607441571006,0.00025719705353064554,0.22463922384295096,0.7387475046878085,1.0000000000000002,0.36722488662407327,0.37122027852071965,69.96746937569675,-0.5140163470809653,-0.8168154350976584,0.7676815589418731,-7.162778703495576e-11,2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_0_75,25.0,1.0681573615001092,0.24727620657686078,0.3,-0.5151432431916618,-0.4838107013805754,-0.21191821192077753,-1.5020415296239877,1.8766386847872143,-3.2844550807655377,-3.5317312873423985,-4.240614436294528,0.2892758508827817,-8.48277591235495,-4.977052242870288,0.012595822541462603,0.00960905148126394,0.013745375375685175,0.0017453753756851743,-0.0015612591373726226,0.014138753114433605,0.002138753114433605,0.0029771652882997213,0.09174537537568518,0.04174537537568518,0.010666850439513651,0.4513913319114464,0.8804373636488487,0.18808829724367326,0.06064706972668191,0.036159590238523005,0.0002558657409592868,0.22515163684378128,0.7384329071767364,0.9999999999999999,0.36756780761933083,0.3715308718631572,69.55803750179564,-0.5119182119207775,-0.8151432431916619,0.7681573615001092,-8.748557434046234e-13,5.551115123125783e-17,2.220446049250313e-16,0.0,0.0,3.645429813570189e-08,-4.860357082081546e-10,2.381748845717291e-08,1.9396183858046492e-08
equilibrium_sigma_0_75,26.0,1.0808660917246784,0.2568765795104381,0.312,-0.5013292601686805,-0.485309377699024,-0.19773884085209809,-1.4990216664310423,1.8713590071946034,-3.2661348651298043,-3.5230114446402423,-4.237517413911931,0.3013714109293476,-8.473639163586466,-4.973588408787619,0.012818229484293925,0.009591757267678714,0.013880399133361747,0.0018803991333617466,-0.0014379101811102732,0.01421597381686135,0.002215973816861349,0.0030581871781530934,0.09188039913336175,0.04188039913336175,0.010572305200370632,0.4508775651580158,0.8809528429581241,0.187679023558738,0.06081933675146992,0.03596271384503668,0.00025457875428903964,0.22561956549326667,0.7381631419074075,0.9999999999999999,0.36791203134412936,0.3718432719013751,69.13919211633822,-0.5097388408520981,-0.8133292601686806,0.7688660917246783,3.3306690738754696e-16,4.996003610813204e-16,-8.881784197001252e-16,0.0,0.0,-3.267344266325023e-08,4.3278036536420483e-10,-2.1308838143649367e-08,-1.737611110639442e-08
equilibrium_sigma_0_75,27.0,1.0937872951197447,0.26645984299658176,0.324,-0.4873866376159875,-0.48668999996004664,-0.18348626428705483,-1.4959251552676815,1.8661286284404834,-3.247795566758092,-3.5142554097546737,-4.2343662727179945,0.31346554186295,-8.464295000065805,-4.970060063894795,0.013021003658429037,0.009574829467082647,0.014002807699273583,0.0020028076992735823,-0.0013250260904679664,0.014285474680310356,0.002285474680310356,0.0031308013151262193,0.09200280769927359,0.04200280769927359,0.010479165064111874,0.45036221064872717,0.8814699153157771,0.1872677737649337,0.06099645125893311,0.035765585547734194,0.00025333223832092494,0.22604670147958744,0.7379343807343574,0.9999999999999999,0.36825731886535273,0.3721572157590927,68.71233468898876,-0.5074862642870548,-0.8113866376159875,0.7697872951197446,-3.3306690738754696e-16,-1.6653345369377348e-16,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium_sigma_0_75,28.0,1.1069020743847284,0.2760263537164993,0.336,-0.47332751128715694,-0.48796264207183637,-0.16916789149147737,-1.4927600638007898,1.8609447448436374,-3.229441077583874,-3.5054674313003735,-4.231164156828892,0.32555829973936445,-8.454762701242919,-4.966471255000511,0.013205690937229259,0.009558247648849555,0.014113608349513966,0.002113608349513966,-0.001221785336419444,0.01434788049941993,0.002347880499419929,0.0031956914438879824,0.09211360834951397,0.04211360834951397,0.01038737495573345,0.44984559620030445,0.8819882518123612,0.18685480355470124,0.06117798676080987,0.03556833369881277,0.0002521226683432653,0.22643644498370918,0.7377430986491347,0.9999999999999999,0.36860345054579596,0.3724724616658037,68.27874683368613,-0.5051678914914774,-0.809327511287157,0.7709020743847284,-1.1102230246251565e-15,-6.661338147750939e-16,-4.440892098500626e-16,0.0,0.0,2.9320996252496512e-08,-3.8559050223596625e-10,1.9063964773122222e-08,1.5564612126060806e-08
